STATEFP,ST_NAME,COUNTYFP,COU_NAME,COUSUBFP,MCD_NAME,PLACEFP,PL_NAME,AIANNHCE,AIA_NAME
36,New York,001,Albany County,06211,Berne town,99999,,9999,
36,New York,001,Albany County,06354,Bethlehem town,99999,,9999,
36,New York,001,Albany County,16694,Coeymans town,60675,Ravena village,9999,
36,New York,001,Albany County,16694,Coeymans town,99999,,9999,
36,New York,001,Albany County,17343,Colonie town,17332,Colonie village,9999,
36,New York,001,Albany County,17343,Colonie town,46536,Menands village,9999,
36,New York,001,Albany County,17343,Colonie town,99999,,9999,
36,New York,001,Albany County,30532,Green Island town,30521,Green Island village,9999,
36,New York,001,Albany County,31104,Guilderland town,01517,Altamont village,9999,
36,New York,001,Albany County,31104,Guilderland town,99999,,9999,
36,New York,001,Albany County,40002,Knox town,99999,,9999,
36,New York,001,Albany County,50672,New Scotland town,77684,Voorheesville village,9999,
36,New York,001,Albany County,50672,New Scotland town,99999,,9999,
36,New York,001,Albany County,61181,Rensselaerville town,99999,,9999,
36,New York,001,Albany County,79851,Westerlo town,99999,,9999,
36,New York,001,Albany County,99999,,01000,Albany city,9999,
36,New York,001,Albany County,99999,,16749,Cohoes city,9999,
36,New York,001,Albany County,99999,,78674,Watervliet city,9999,
36,New York,003,Allegany County,01209,Alfred town,01198,Alfred village,9999,
36,New York,003,Allegany County,01209,Alfred town,99999,,9999,
36,New York,003,Allegany County,01319,Allen town,99999,,9999,
36,New York,003,Allegany County,01429,Alma town,99999,,9999,
36,New York,003,Allegany County,01451,Almond town,01440,Almond village,9999,
36,New York,003,Allegany County,01451,Almond town,99999,,9999,
36,New York,003,Allegany County,02011,Amity town,05815,Belmont village,9999,
36,New York,003,Allegany County,02011,Amity town,99999,,9999,
36,New York,003,Allegany County,02154,Andover town,02143,Andover village,9999,
36,New York,003,Allegany County,02154,Andover town,99999,,9999,
36,New York,003,Allegany County,02187,Angelica town,02176,Angelica village,9999,
36,New York,003,Allegany County,02187,Angelica town,99999,,9999,
36,New York,003,Allegany County,05573,Belfast town,99999,,9999,
36,New York,003,Allegany County,06717,Birdsall town,99999,,9999,
36,New York,003,Allegany County,07201,Bolivar town,07190,Bolivar village,9999,
36,New York,003,Allegany County,07201,Bolivar town,61434,Richburg village,9999,
36,New York,003,Allegany County,07201,Bolivar town,99999,,9999,
36,New York,003,Allegany County,11253,Burns town,12177,Canaseraga village,9999,
36,New York,003,Allegany County,11253,Burns town,99999,,9999,
36,New York,003,Allegany County,12243,Caneadea town,99999,,9999,
36,New York,003,Allegany County,13475,Centerville town,99999,,9999,
36,New York,003,Allegany County,15990,Clarksville town,99999,,9999,
36,New York,003,Allegany County,19367,Cuba town,19356,Cuba village,9999,
36,New York,003,Allegany County,19367,Cuba town,99999,,9999,
36,New York,003,Allegany County,27705,Friendship town,99999,,9999,
36,New York,003,Allegany County,28563,Genesee town,99999,,9999,
36,New York,003,Allegany County,29905,Granger town,99999,,9999,
36,New York,003,Allegany County,30994,Grove town,99999,,9999,
36,New York,003,Allegany County,36112,Hume town,99999,,9999,
36,New York,003,Allegany County,37297,Independence town,99999,,9999,
36,New York,003,Allegany County,50375,New Hudson town,99999,,9999,
36,New York,003,Allegany County,64166,Rushford town,99999,,9999,
36,New York,003,Allegany County,65772,Scio town,99999,,9999,
36,New York,003,Allegany County,78201,Ward town,99999,,9999,
36,New York,003,Allegany County,79103,Wellsville town,79092,Wellsville village,9999,
36,New York,003,Allegany County,79103,Wellsville town,99999,,9999,
36,New York,003,Allegany County,79202,West Almond town,99999,,9999,
36,New York,003,Allegany County,82095,Willing town,99999,,9999,
36,New York,003,Allegany County,82623,Wirt town,61434,Richburg village,9999,
36,New York,003,Allegany County,82623,Wirt town,99999,,9999,
36,New York,003,Allegany County,99999,,99999,,2535,Oil Springs Reservation
36,New York,005,Bronx County,99999,,51000,New York city,9999,
36,New York,007,Broome County,04429,Barker town,99999,,9999,
36,New York,007,Broome County,06618,Binghamton town,99999,,9999,
36,New York,007,Broome County,15110,Chenango town,99999,,9999,
36,New York,007,Broome County,17046,Colesville town,99999,,9999,
36,New York,007,Broome County,17772,Conklin town,99999,,9999,
36,New York,007,Broome County,20588,Dickinson town,59245,Port Dickinson village,9999,
36,New York,007,Broome County,20588,Dickinson town,99999,,9999,
36,New York,007,Broome County,25604,Fenton town,99999,,9999,
36,New York,007,Broome County,39837,Kirkwood town,99999,,9999,
36,New York,007,Broome County,42653,Lisle town,42642,Lisle village,9999,
36,New York,007,Broome County,42653,Lisle town,99999,,9999,
36,New York,007,Broome County,44611,Maine town,99999,,9999,
36,New York,007,Broome County,49396,Nanticoke town,99999,,9999,
36,New York,007,Broome County,65112,Sanford town,20346,Deposit village,9999,
36,New York,007,Broome County,65112,Sanford town,99999,,9999,
36,New York,007,Broome County,75319,Triangle town,81831,Whitney Point village,9999,
36,New York,007,Broome County,75319,Triangle town,99999,,9999,
36,New York,007,Broome County,76056,Union town,24515,Endicott village,9999,
36,New York,007,Broome County,76056,Union town,38748,Johnson City village,9999,
36,New York,007,Broome County,76056,Union town,99999,,9999,
36,New York,007,Broome County,77255,Vestal town,99999,,9999,
36,New York,007,Broome County,82535,Windsor town,82524,Windsor village,9999,
36,New York,007,Broome County,82535,Windsor town,99999,,9999,
36,New York,007,Broome County,99999,,06607,Binghamton city,9999,
36,New York,009,Cattaraugus County,01297,Allegany town,01286,Allegany village,9999,
36,New York,009,Cattaraugus County,01297,Allegany town,99999,,9999,
36,New York,009,Cattaraugus County,02759,Ashford town,99999,,9999,
36,New York,009,Cattaraugus County,12661,Carrollton town,99999,,9999,
36,New York,009,Cattaraugus County,16903,Coldspring town,99999,,9999,
36,New York,009,Cattaraugus County,17684,Conewango town,99999,,9999,
36,New York,009,Cattaraugus County,19840,Dayton town,68891,South Dayton village,9999,
36,New York,009,Cattaraugus County,19840,Dayton town,99999,,9999,
36,New York,009,Cattaraugus County,22678,East Otto town,99999,,9999,
36,New York,009,Cattaraugus County,24031,Ellicottville town,24020,Ellicottville village,9999,
36,New York,009,Cattaraugus County,24031,Ellicottville town,99999,,9999,
36,New York,009,Cattaraugus County,25340,Farmersville town,99999,,9999,
36,New York,009,Cattaraugus County,27342,Franklinville town,27331,Franklinville village,9999,
36,New York,009,Cattaraugus County,27342,Franklinville town,99999,,9999,
36,New York,009,Cattaraugus County,27441,Freedom town,99999,,9999,
36,New York,009,Cattaraugus County,30257,Great Valley town,99999,,9999,
36,New York,009,Cattaraugus County,34946,Hinsdale town,99999,,9999,
36,New York,009,Cattaraugus County,36123,Humphrey town,99999,,9999,
36,New York,009,Cattaraugus County,37825,Ischua town,99999,,9999,
36,New York,009,Cattaraugus County,41982,Leon town,99999,,9999,
36,New York,009,Cattaraugus County,42840,Little Valley town,42829,Little Valley village,9999,
36,New York,009,Cattaraugus County,42840,Little Valley town,99999,,9999,
36,New York,009,Cattaraugus County,43896,Lyndon town,99999,,9999,
36,New York,009,Cattaraugus County,44237,Machias town,99999,,9999,
36,New York,009,Cattaraugus County,45161,Mansfield town,99999,,9999,
36,New York,009,Cattaraugus County,49462,Napoli town,99999,,9999,
36,New York,009,Cattaraugus County,49880,New Albion town,13024,Cattaraugus village,9999,
36,New York,009,Cattaraugus County,49880,New Albion town,99999,,9999,
36,New York,009,Cattaraugus County,54727,Olean town,99999,,9999,
36,New York,009,Cattaraugus County,55783,Otto town,99999,,9999,
36,New York,009,Cattaraugus County,57298,Perrysburg town,99999,,9999,
36,New York,009,Cattaraugus County,57331,Persia town,29630,Gowanda village,9999,
36,New York,009,Cattaraugus County,57331,Persia town,99999,,9999,
36,New York,009,Cattaraugus County,59509,Portville town,59498,Portville village,9999,
36,New York,009,Cattaraugus County,59509,Portville town,99999,,9999,
36,New York,009,Cattaraugus County,60587,Randolph town,99999,,9999,
36,New York,009,Cattaraugus County,60950,Red House town,99999,,9999,
36,New York,009,Cattaraugus County,64760,Salamanca town,99999,,9999,
36,New York,009,Cattaraugus County,69870,South Valley town,99999,,9999,
36,New York,009,Cattaraugus County,84055,Yorkshire town,20115,Delevan village,9999,
36,New York,009,Cattaraugus County,84055,Yorkshire town,99999,,9999,
36,New York,009,Cattaraugus County,99999,,54716,Olean city,9999,
36,New York,009,Cattaraugus County,99999,,64749,Salamanca city,0080,Allegany Reservation
36,New York,009,Cattaraugus County,99999,,64749,Salamanca city,9999,
36,New York,009,Cattaraugus County,99999,,99999,,0080,Allegany Reservation
36,New York,009,Cattaraugus County,99999,,99999,,0540,Cattaraugus Reservation
36,New York,009,Cattaraugus County,99999,,99999,,2535,Oil Springs Reservation
36,New York,011,Cayuga County,03166,Aurelius town,13068,Cayuga village,8100,
36,New York,011,Cayuga County,03166,Aurelius town,13068,Cayuga village,9999,
36,New York,011,Cayuga County,03166,Aurelius town,99999,,8100,
36,New York,011,Cayuga County,03166,Aurelius town,99999,,9999,
36,New York,011,Cayuga County,10297,Brutus town,79015,Weedsport village,9999,
36,New York,011,Cayuga County,10297,Brutus town,99999,,9999,
36,New York,011,Cayuga County,12969,Cato town,12958,Cato village,9999,
36,New York,011,Cayuga County,12969,Cato town,46646,Meridian village,9999,
36,New York,011,Cayuga County,12969,Cato town,99999,,9999,
36,New York,011,Cayuga County,17849,Conquest town,99999,,9999,
36,New York,011,Cayuga County,26231,Fleming town,99999,,9999,
36,New York,011,Cayuga County,28673,Genoa town,99999,,9999,
36,New York,011,Cayuga County,37660,Ira town,12958,Cato village,9999,
36,New York,011,Cayuga County,37660,Ira town,99999,,9999,
36,New York,011,Cayuga County,41740,Ledyard town,03188,Aurora village,8100,
36,New York,011,Cayuga County,41740,Ledyard town,03188,Aurora village,9999,
36,New York,011,Cayuga County,41740,Ledyard town,99999,,8100,
36,New York,011,Cayuga County,41740,Ledyard town,99999,,9999,
36,New York,011,Cayuga County,43071,Locke town,99999,,9999,
36,New York,011,Cayuga County,46602,Mentz town,59212,Port Byron village,9999,
36,New York,011,Cayuga County,46602,Mentz town,99999,,9999,
36,New York,011,Cayuga County,48131,Montezuma town,99999,,8100,
36,New York,011,Cayuga County,48131,Montezuma town,99999,,9999,
36,New York,011,Cayuga County,48307,Moravia town,48296,Moravia village,9999,
36,New York,011,Cayuga County,48307,Moravia town,99999,,9999,
36,New York,011,Cayuga County,51198,Niles town,99999,,9999,
36,New York,011,Cayuga County,55871,Owasco town,99999,,9999,
36,New York,011,Cayuga County,65816,Scipio town,99999,,8100,
36,New York,011,Cayuga County,65816,Scipio town,99999,,9999,
36,New York,011,Cayuga County,66278,Sempronius town,99999,,9999,
36,New York,011,Cayuga County,66443,Sennett town,99999,,9999,
36,New York,011,Cayuga County,70376,Springport town,76155,Union Springs village,9999,
36,New York,011,Cayuga County,70376,Springport town,99999,,8100,
36,New York,011,Cayuga County,70376,Springport town,99999,,9999,
36,New York,011,Cayuga County,71146,Sterling town,24988,Fair Haven village,9999,
36,New York,011,Cayuga County,71146,Sterling town,99999,,9999,
36,New York,011,Cayuga County,72037,Summerhill town,99999,,9999,
36,New York,011,Cayuga County,73770,Throop town,99999,,9999,
36,New York,011,Cayuga County,77024,Venice town,99999,,9999,
36,New York,011,Cayuga County,77420,Victory town,99999,,9999,
36,New York,011,Cayuga County,99999,,03078,Auburn city,9999,
36,New York,011,Cayuga County,99999,,99999,,9999,
36,New York,013,Chautauqua County,02605,Arkwright town,99999,,9999,
36,New York,013,Chautauqua County,11451,Busti town,41069,Lakewood village,9999,
36,New York,013,Chautauqua County,11451,Busti town,99999,,9999,
36,New York,013,Chautauqua County,12639,Carroll town,99999,,9999,
36,New York,013,Chautauqua County,13860,Charlotte town,67488,Sinclairville village,9999,
36,New York,013,Chautauqua County,13860,Charlotte town,99999,,9999,
36,New York,013,Chautauqua County,14069,Chautauqua town,46239,Mayville village,9999,
36,New York,013,Chautauqua County,14069,Chautauqua town,99999,,9999,
36,New York,013,Chautauqua County,15198,Cherry Creek town,99999,,9999,
36,New York,013,Chautauqua County,16595,Clymer town,99999,,9999,
36,New York,013,Chautauqua County,21116,Dunkirk town,99999,,9999,
36,New York,013,Chautauqua County,23976,Ellery town,05848,Bemus Point village,9999,
36,New York,013,Chautauqua County,23976,Ellery town,99999,,9999,
36,New York,013,Chautauqua County,23998,Ellicott town,13288,Celoron village,9999,
36,New York,013,Chautauqua County,23998,Ellicott town,25164,Falconer village,9999,
36,New York,013,Chautauqua County,23998,Ellicott town,99999,,9999,
36,New York,013,Chautauqua County,24053,Ellington town,99999,,9999,
36,New York,013,Chautauqua County,27606,French Creek town,99999,,9999,
36,New York,013,Chautauqua County,28838,Gerry town,67488,Sinclairville village,9999,
36,New York,013,Chautauqua County,28838,Gerry town,99999,,9999,
36,New York,013,Chautauqua County,32050,Hanover town,67411,Silver Creek village,9999,
36,New York,013,Chautauqua County,32050,Hanover town,99999,,9999,
36,New York,013,Chautauqua County,32248,Harmony town,56231,Panama village,9999,
36,New York,013,Chautauqua County,32248,Harmony town,99999,,9999,
36,New York,013,Chautauqua County,39507,Kiantone town,99999,,9999,
36,New York,013,Chautauqua County,47592,Mina town,99999,,9999,
36,New York,013,Chautauqua County,52155,North Harmony town,99999,,9999,
36,New York,013,Chautauqua County,58926,Poland town,99999,,9999,
36,New York,013,Chautauqua County,58981,Pomfret town,27419,Fredonia village,9999,
36,New York,013,Chautauqua County,58981,Pomfret town,99999,,9999,
36,New York,013,Chautauqua County,59421,Portland town,08488,Brocton village,9999,
36,New York,013,Chautauqua County,59421,Portland town,99999,,9999,
36,New York,013,Chautauqua County,61885,Ripley town,99999,,9999,
36,New York,013,Chautauqua County,66916,Sheridan town,99999,,9999,
36,New York,013,Chautauqua County,66960,Sherman town,66949,Sherman village,9999,
36,New York,013,Chautauqua County,66960,Sherman town,99999,,9999,
36,New York,013,Chautauqua County,71476,Stockton town,12749,Cassadaga village,9999,
36,New York,013,Chautauqua County,71476,Stockton town,99999,,9999,
36,New York,013,Chautauqua County,77530,Villenova town,99999,,9999,
36,New York,013,Chautauqua County,79950,Westfield town,79939,Westfield village,9999,
36,New York,013,Chautauqua County,79950,Westfield town,99999,,9999,
36,New York,013,Chautauqua County,99999,,21105,Dunkirk city,9999,
36,New York,013,Chautauqua County,99999,,38264,Jamestown city,9999,
36,New York,013,Chautauqua County,99999,,99999,,0540,Cattaraugus Reservation
36,New York,013,Chautauqua County,99999,,99999,,9999,
36,New York,015,Chemung County,02781,Ashland town,79081,Wellsburg village,9999,
36,New York,015,Chemung County,02781,Ashland town,99999,,9999,
36,New York,015,Chemung County,04132,Baldwin town,99999,,9999,
36,New York,015,Chemung County,06475,Big Flats town,99999,,9999,
36,New York,015,Chemung County,12947,Catlin town,99999,,9999,
36,New York,015,Chemung County,15077,Chemung town,99999,,9999,
36,New York,015,Chemung County,24240,Elmira town,24251,Elmira Heights village,9999,
36,New York,015,Chemung County,24240,Elmira town,99999,,9999,
36,New York,015,Chemung County,24636,Erin town,99999,,9999,
36,New York,015,Chemung County,35705,Horseheads town,24251,Elmira Heights village,9999,
36,New York,015,Chemung County,35705,Horseheads town,35694,Horseheads village,9999,
36,New York,015,Chemung County,35705,Horseheads town,99999,,9999,
36,New York,015,Chemung County,69617,Southport town,99999,,9999,
36,New York,015,Chemung County,76892,Van Etten town,99999,,9999,
36,New York,015,Chemung County,77310,Veteran town,47427,Millport village,9999,
36,New York,015,Chemung County,77310,Veteran town,99999,,9999,
36,New York,015,Chemung County,99999,,24229,Elmira city,9999,
36,New York,017,Chenango County,00353,Afton town,00342,Afton village,9999,
36,New York,017,Chenango County,00353,Afton town,99999,,9999,
36,New York,017,Chenango County,04044,Bainbridge town,04033,Bainbridge village,9999,
36,New York,017,Chenango County,04044,Bainbridge town,99999,,9999,
36,New York,017,Chenango County,17486,Columbus town,99999,,9999,
36,New York,017,Chenango County,18619,Coventry town,99999,,9999,
36,New York,017,Chenango County,28739,German town,99999,,9999,
36,New York,017,Chenango County,30422,Greene town,30411,Greene village,9999,
36,New York,017,Chenango County,30422,Greene town,99999,,9999,
36,New York,017,Chenango County,31148,Guilford town,99999,,9999,
36,New York,017,Chenango County,42411,Lincklaen town,99999,,9999,
36,New York,017,Chenango County,44127,McDonough town,99999,,9999,
36,New York,017,Chenango County,49957,New Berlin town,49946,New Berlin village,9999,
36,New York,017,Chenango County,49957,New Berlin town,99999,,9999,
36,New York,017,Chenango County,53297,North Norwich town,99999,,9999,
36,New York,017,Chenango County,53990,Norwich town,99999,,9999,
36,New York,017,Chenango County,55717,Otselic town,99999,,9999,
36,New York,017,Chenango County,55959,Oxford town,55948,Oxford village,9999,
36,New York,017,Chenango County,55959,Oxford town,99999,,9999,
36,New York,017,Chenango County,57507,Pharsalia town,99999,,9999,
36,New York,017,Chenango County,58288,Pitcher town,99999,,9999,
36,New York,017,Chenango County,58772,Plymouth town,99999,,9999,
36,New York,017,Chenango County,59817,Preston town,99999,,9999,
36,New York,017,Chenango County,66894,Sherburne town,21523,Earlville village,9999,
36,New York,017,Chenango County,66894,Sherburne town,66883,Sherburne village,9999,
36,New York,017,Chenango County,66894,Sherburne town,99999,,9999,
36,New York,017,Chenango County,68055,Smithville town,99999,,9999,
36,New York,017,Chenango County,68110,Smyrna town,68099,Smyrna village,9999,
36,New York,017,Chenango County,68110,Smyrna town,99999,,9999,
36,New York,017,Chenango County,99999,,53979,Norwich city,9999,
36,New York,019,Clinton County,01583,Altona town,99999,,9999,
36,New York,019,Clinton County,03221,Au Sable town,99999,,9999,
36,New York,019,Clinton County,05485,Beekmantown town,99999,,9999,
36,New York,019,Clinton County,06761,Black Brook town,99999,,9999,
36,New York,019,Clinton County,13750,Champlain town,13739,Champlain village,9999,
36,New York,019,Clinton County,13750,Champlain town,63979,Rouses Point village,9999,
36,New York,019,Clinton County,13750,Champlain town,99999,,9999,
36,New York,019,Clinton County,14113,Chazy town,99999,,9999,
36,New York,019,Clinton County,16397,Clinton town,99999,,9999,
36,New York,019,Clinton County,19653,Dannemora town,19642,Dannemora village,9999,
36,New York,019,Clinton County,19653,Dannemora town,99999,,9999,
36,New York,019,Clinton County,23921,Ellenburg town,99999,,9999,
36,New York,019,Clinton County,48252,Mooers town,99999,,9999,
36,New York,019,Clinton County,57375,Peru town,99999,,9999,
36,New York,019,Clinton County,58585,Plattsburgh town,99999,,9999,
36,New York,019,Clinton County,65211,Saranac town,19642,Dannemora village,9999,
36,New York,019,Clinton County,65211,Saranac town,99999,,9999,
36,New York,019,Clinton County,65717,Schuyler Falls town,99999,,9999,
36,New York,019,Clinton County,99999,,58574,Plattsburgh city,9999,
36,New York,021,Columbia County,02099,Ancram town,99999,,9999,
36,New York,021,Columbia County,03287,Austerlitz town,99999,,9999,
36,New York,021,Columbia County,12056,Canaan town,99999,,9999,
36,New York,021,Columbia County,14014,Chatham town,14003,Chatham village,9999,
36,New York,021,Columbia County,14014,Chatham town,99999,,9999,
36,New York,021,Columbia County,16045,Claverack town,57639,Philmont village,9999,
36,New York,021,Columbia County,16045,Claverack town,99999,,9999,
36,New York,021,Columbia County,16177,Clermont town,99999,,9999,
36,New York,021,Columbia County,18102,Copake town,99999,,9999,
36,New York,021,Columbia County,28068,Gallatin town,99999,,9999,
36,New York,021,Columbia County,28772,Germantown town,99999,,9999,
36,New York,021,Columbia County,28871,Ghent town,14003,Chatham village,9999,
36,New York,021,Columbia County,28871,Ghent town,99999,,9999,
36,New York,021,Columbia County,30565,Greenport town,99999,,9999,
36,New York,021,Columbia County,34748,Hillsdale town,99999,,9999,
36,New York,021,Columbia County,39573,Kinderhook town,39562,Kinderhook village,9999,
36,New York,021,Columbia County,39573,Kinderhook town,76617,Valatie village,9999,
36,New York,021,Columbia County,39573,Kinderhook town,99999,,9999,
36,New York,021,Columbia County,42917,Livingston town,99999,,9999,
36,New York,021,Columbia County,50452,New Lebanon town,99999,,9999,
36,New York,021,Columbia County,71443,Stockport town,99999,,9999,
36,New York,021,Columbia County,71850,Stuyvesant town,99999,,9999,
36,New York,021,Columbia County,73077,Taghkanic town,99999,,9999,
36,New York,021,Columbia County,99999,,35969,Hudson city,9999,
36,New York,023,Cortland County,15748,Cincinnatus town,99999,,9999,
36,New York,023,Cortland County,18421,Cortlandville town,35276,Homer village,9999,
36,New York,023,Cortland County,18421,Cortlandville town,44193,McGraw village,9999,
36,New York,023,Cortland County,18421,Cortlandville town,99999,,9999,
36,New York,023,Cortland County,19499,Cuyler town,99999,,9999,
36,New York,023,Cortland County,27496,Freetown town,99999,,9999,
36,New York,023,Cortland County,32160,Harford town,99999,,9999,
36,New York,023,Cortland County,35287,Homer town,35276,Homer village,9999,
36,New York,023,Cortland County,35287,Homer town,99999,,9999,
36,New York,023,Cortland County,41300,Lapeer town,99999,,9999,
36,New York,023,Cortland County,45403,Marathon town,45392,Marathon village,9999,
36,New York,023,Cortland County,45403,Marathon town,99999,,9999,
36,New York,023,Cortland County,59773,Preble town,99999,,9999,
36,New York,023,Cortland County,65915,Scott town,99999,,9999,
36,New York,023,Cortland County,68264,Solon town,99999,,9999,
36,New York,023,Cortland County,73220,Taylor town,99999,,9999,
36,New York,023,Cortland County,75550,Truxton town,99999,,9999,
36,New York,023,Cortland County,77596,Virgil town,99999,,9999,
36,New York,023,Cortland County,81963,Willet town,99999,,9999,
36,New York,023,Cortland County,99999,,18388,Cortland city,9999,
36,New York,025,Delaware County,02132,Andes town,99999,,9999,
36,New York,025,Delaware County,07597,Bovina town,99999,,9999,
36,New York,025,Delaware County,16793,Colchester town,99999,,9999,
36,New York,025,Delaware County,19763,Davenport town,99999,,9999,
36,New York,025,Delaware County,20137,Delhi town,20126,Delhi village,9999,
36,New York,025,Delaware County,20137,Delhi town,99999,,9999,
36,New York,025,Delaware County,20357,Deposit town,20346,Deposit village,9999,
36,New York,025,Delaware County,20357,Deposit town,99999,,9999,
36,New York,025,Delaware County,27232,Franklin town,27221,Franklin village,9999,
36,New York,025,Delaware County,27232,Franklin town,99999,,9999,
36,New York,025,Delaware County,31698,Hamden town,99999,,9999,
36,New York,025,Delaware County,31951,Hancock town,31940,Hancock village,9999,
36,New York,025,Delaware County,31951,Hancock town,99999,,9999,
36,New York,025,Delaware County,32281,Harpersfield town,70618,Stamford village,9999,
36,New York,025,Delaware County,32281,Harpersfield town,99999,,9999,
36,New York,025,Delaware County,40068,Kortright town,99999,,9999,
36,New York,025,Delaware County,45964,Masonville town,99999,,9999,
36,New York,025,Delaware County,46624,Meredith town,99999,,9999,
36,New York,025,Delaware County,47031,Middletown town,26209,Fleischmanns village,9999,
36,New York,025,Delaware County,47031,Middletown town,45557,Margaretville village,9999,
36,New York,025,Delaware County,47031,Middletown town,99999,,9999,
36,New York,025,Delaware County,64001,Roxbury town,99999,,9999,
36,New York,025,Delaware County,67345,Sidney town,67334,Sidney village,9999,
36,New York,025,Delaware County,67345,Sidney town,99999,,9999,
36,New York,025,Delaware County,70629,Stamford town,34979,Hobart village,9999,
36,New York,025,Delaware County,70629,Stamford town,70618,Stamford village,9999,
36,New York,025,Delaware County,70629,Stamford town,99999,,9999,
36,New York,025,Delaware County,74111,Tompkins town,99999,,9999,
36,New York,025,Delaware County,78047,Walton town,78036,Walton village,9999,
36,New York,025,Delaware County,78047,Walton town,99999,,9999,
36,New York,027,Dutchess County,01693,Amenia town,99999,,9999,
36,New York,027,Dutchess County,05452,Beekman town,99999,,9999,
36,New York,027,Dutchess County,16408,Clinton town,99999,,9999,
36,New York,027,Dutchess County,20819,Dover town,99999,,9999,
36,New York,027,Dutchess County,21996,East Fishkill town,99999,,9999,
36,New York,027,Dutchess County,25978,Fishkill town,25967,Fishkill village,9999,
36,New York,027,Dutchess County,25978,Fishkill town,99999,,9999,
36,New York,027,Dutchess County,37209,Hyde Park town,99999,,9999,
36,New York,027,Dutchess County,40299,LaGrange town,99999,,9999,
36,New York,027,Dutchess County,47207,Milan town,99999,,9999,
36,New York,027,Dutchess County,51891,North East town,47361,Millerton village,9999,
36,New York,027,Dutchess County,51891,North East town,99999,,9999,
36,New York,027,Dutchess County,56825,Pawling town,56814,Pawling village,9999,
36,New York,027,Dutchess County,56825,Pawling town,99999,,9999,
36,New York,027,Dutchess County,58156,Pine Plains town,99999,,9999,
36,New York,027,Dutchess County,58695,Pleasant Valley town,99999,,9999,
36,New York,027,Dutchess County,59652,Poughkeepsie town,78168,Wappingers Falls village,9999,
36,New York,027,Dutchess County,59652,Poughkeepsie town,99999,,9999,
36,New York,027,Dutchess County,60905,Red Hook town,60895,Red Hook village,9999,
36,New York,027,Dutchess County,60905,Red Hook town,74023,Tivoli village,9999,
36,New York,027,Dutchess County,60905,Red Hook town,99999,,9999,
36,New York,027,Dutchess County,61357,Rhinebeck town,61346,Rhinebeck village,9999,
36,New York,027,Dutchess County,61357,Rhinebeck town,99999,,9999,
36,New York,027,Dutchess County,70662,Stanford town,99999,,9999,
36,New York,027,Dutchess County,76166,Union Vale town,99999,,9999,
36,New York,027,Dutchess County,78157,Wappinger town,78168,Wappingers Falls village,9999,
36,New York,027,Dutchess County,78157,Wappinger town,99999,,9999,
36,New York,027,Dutchess County,78388,Washington town,47273,Millbrook village,9999,
36,New York,027,Dutchess County,78388,Washington town,99999,,9999,
36,New York,027,Dutchess County,99999,,05100,Beacon city,9999,
36,New York,027,Dutchess County,99999,,59641,Poughkeepsie city,9999,
36,New York,029,Erie County,01099,Alden town,01088,Alden village,9999,
36,New York,029,Erie County,01099,Alden town,99999,,9999,
36,New York,029,Erie County,02000,Amherst town,82084,Williamsville village,9999,
36,New York,029,Erie County,02000,Amherst town,99999,,9999,
36,New York,029,Erie County,03199,Aurora town,21589,East Aurora village,9999,
36,New York,029,Erie County,03199,Aurora town,99999,,9999,
36,New York,029,Erie County,07454,Boston town,99999,,9999,
36,New York,029,Erie County,07894,Brant town,25428,Farnham village,9999,
36,New York,029,Erie County,07894,Brant town,99999,,9999,
36,New York,029,Erie County,15011,Cheektowaga town,20313,Depew village,9999,
36,New York,029,Erie County,15011,Cheektowaga town,67686,Sloan village,9999,
36,New York,029,Erie County,15011,Cheektowaga town,82084,Williamsville village,9999,
36,New York,029,Erie County,15011,Cheektowaga town,99999,,9999,
36,New York,029,Erie County,15825,Clarence town,99999,,9999,
36,New York,029,Erie County,16870,Colden town,99999,,9999,
36,New York,029,Erie County,17200,Collins town,29630,Gowanda village,9999,
36,New York,029,Erie County,17200,Collins town,99999,,9999,
36,New York,029,Erie County,17585,Concord town,70442,Springville village,9999,
36,New York,029,Erie County,17585,Concord town,99999,,9999,
36,New York,029,Erie County,23415,Eden town,99999,,9999,
36,New York,029,Erie County,24130,Elma town,99999,,9999,
36,New York,029,Erie County,24801,Evans town,02198,Angola village,9999,
36,New York,029,Erie County,24801,Evans town,99999,,9999,
36,New York,029,Erie County,29828,Grand Island town,99999,,9999,
36,New York,029,Erie County,31654,Hamburg town,06849,Blasdell village,9999,
36,New York,029,Erie County,31654,Hamburg town,31643,Hamburg village,9999,
36,New York,029,Erie County,31654,Hamburg town,99999,,9999,
36,New York,029,Erie County,35122,Holland town,99999,,9999,
36,New York,029,Erie County,41146,Lancaster town,20313,Depew village,9999,
36,New York,029,Erie County,41146,Lancaster town,41135,Lancaster village,9999,
36,New York,029,Erie County,41146,Lancaster town,99999,,9999,
36,New York,029,Erie County,45601,Marilla town,99999,,9999,
36,New York,029,Erie County,50716,Newstead town,00441,Akron village,9999,
36,New York,029,Erie County,50716,Newstead town,99999,,9999,
36,New York,029,Erie County,51803,North Collins town,51792,North Collins village,9999,
36,New York,029,Erie County,51803,North Collins town,99999,,9999,
36,New York,029,Erie County,55277,Orchard Park town,55266,Orchard Park village,9999,
36,New York,029,Erie County,55277,Orchard Park town,99999,,9999,
36,New York,029,Erie County,65277,Sardinia town,99999,,9999,
